"","gene_names","protein","log2FC","pval","TICI_1","VEH_1","TICI_2","TICI_3","VEH_3","TICI_4","VEH_4","TICI_5","VEH_5","log2FoldChange","padj","significance","Significance","pbs_tpm","tici_tpm","TICI_abundance","VEH_abundance","log10_pbs_tpm","log10_tici_tpm"
"853","Rtn4","Q9JK11",-0.106583881378175,0.510818636185012,16.26134,16.54816,15.84011,16.23814,16.07782,15.89093,15.98406,16.2704,16.21703,-0.0365785366114266,0.852769887781159,"Neither","Neither (n = 1099)",442.2405035,387.039548333333,16.100184,16.2067675,2.64565851581166,2.58775534420596
"854","Rttn","Q8R4Y8",-0.153720426559449,0.190746927909286,12.74153,12.97597,12.40639,12.66374,12.86297,12.55315,12.57847,12.7009,12.65004,0.847291353641295,0.145670518063313,"Neither","Neither (n = 1099)",0.35333,0.509454833333333,12.613142,12.7668625,-0.451819486591972,-0.29289431313666
"855","Runx1t1","Q61909",-0.0355824947357171,0.869504721229639,13.10967,12.91558,12.2169,12.79226,12.79131,12.32671,12.50675,12.87316,12.58365,0.121405220092517,0.838260773334739,"Neither","Neither (n = 1099)",0.2022175,0.321390333333333,12.66374,12.6993225,-0.694181263064685,-0.492967189934612
"856","Ruvbl1","P60123",-0.0743556976318374,0.464158293434409,17.08587,17.21295,16.84818,17.1972,17.18137,17.04025,17.00613,17.27703,17.2558,0.301451285977624,0.115676764063628,"Neither","Neither (n = 1099)",70.774531,73.7282475,17.089706,17.1640625,1.84987700011716,1.86763391096637
"857","S100a6","P05964",-0.0222751140594486,0.903826975990356,15.15026,15.20648,15.45086,15.19814,15.16129,15.24544,15.49991,15.8107,15.70574,0.0164756563074534,0.983027172137588,"Neither","Neither (n = 1099)",5.42393416666667,7.08139,15.37108,15.393355,0.734314409615109,0.850118513350659
"858","Sacm1l","Q9ES21",0.0832170963287346,0.550402512205611,16.28692,16.32298,15.88931,16.28227,16.00661,15.98228,15.8126,16.24507,16.07362,0.16854107230522,0.332116830855344,"Neither","Neither (n = 1099)",31.8856316666667,30.2361118333333,16.13717,16.0539525,1.50359502494976,1.48052594298342
"859","Sae1","Q6AXQ0",-0.0594245910644524,0.489527918132844,15.95887,16.05787,15.79261,15.95338,16.01186,15.90569,15.86051,16.15114,16.11681,0.145418679310502,0.443463337041186,"Neither","Neither (n = 1099)",101.359550333333,97.8681943333333,15.952338,16.0117625,2.00586467519637,1.99064157566632
"860","Samm50","Q6AXV4",-0.149740362167359,0.150519796463756,13.82317,14.05588,13.72941,13.77623,13.96407,14.00431,13.90867,14.06903,14.19206,0.232113741462908,0.220538004535939,"Neither","Neither (n = 1099)",101.943408333333,98.7898465,13.88043,14.03017,2.00835914951573,1.99471231062385
"861","Sap130","Q8BIH0",-0.0675383567810055,0.905328421452109,13.94727,13.9561,13.53673,13.38154,13.17499,15.18321,14.96759,14.82372,14.86945,0.316301487677978,0.159131619259208,"Neither","Neither (n = 1099)",17.1700388333333,19.1964541666667,14.174494,14.2420325,1.23477127740223,1.28322101630435
"862","Sar1a","P36536",0.0121648788452156,0.895924807961096,16.66192,16.57787,16.55761,16.67107,16.77828,16.66428,16.62228,16.95968,16.78456,0.0415499763435909,0.841776405384351,"Neither","Neither (n = 1099)",158.404008666667,141.414834166667,16.702912,16.6907475,2.19976616790868,2.15049496857557
"863","Sar1b","Q5HZY2",0.0192866325378418,0.788422599473084,16.42399,16.35063,16.3324,16.4673,16.53176,16.44319,16.37545,16.63694,16.50807,0.153871486779582,0.335128294101662,"Neither","Neither (n = 1099)",296.066909333333,283.219672666667,16.460764,16.4414775,2.4713898700809,2.45212341651012
"864","Sbds","Q5RK30",-0.142071628570555,0.345034198742324,15.94656,15.99956,15.72182,16.21111,16.3882,15.91562,15.97936,16.24377,16.23227,0.189983722703645,0.343379619916268,"Neither","Neither (n = 1099)",114.071929166667,108.31059,16.007776,16.1498475,2.05717878632989,2.03467092157191
"865","Sbf1","Q6ZPE2",-0.014355564117432,0.952044514670506,14.07998,14.45263,13.49773,14.18348,13.76891,13.60293,13.56105,13.93609,13.715,-0.116236974183116,0.622434069323009,"Neither","Neither (n = 1099)",24.2670971666667,18.6063468333333,13.860042,13.8743975,1.38501782907618,1.26966111220298
"866","Scamp1","P56603",-0.0882863044738773,0.698023637520249,13.33497,13.48293,12.64505,13.3184,13.27432,12.83249,12.70059,13.27417,13.21937,-0.156190843084049,0.463882226595867,"Neither","Neither (n = 1099)",57.9708086666667,46.8477711666667,13.081016,13.1693025,1.76320935862541,1.67068893368605
"867","Sccpdh","Q6AY30",-0.238825511932372,0.173652025131308,17.956,18.35216,17.61432,18.26201,18.29522,17.91117,18.01574,18.29527,18.3232,0.281839605329909,0.0894229927220816,"Neither","Neither (n = 1099)",106.301175,118.808694333333,18.007754,18.24658,2.02653806502373,2.07484822316056
"868","Scfd1","Q62991",-0.0161472320556637,0.912970123468139,15.82471,15.84043,15.37558,15.93277,15.78655,15.59575,15.59214,16.01653,15.84174,0.337964879636381,0.0570783292592802,"Neither","Neither (n = 1099)",54.7673085,65.6138248333333,15.749068,15.765215,1.73852139836315,1.81699535486741
"869","Scoc","Q5RJZ6",-0.133006811141968,0.354038005492148,11.07448,10.85689,10.7418,10.55603,11.09724,10.90772,10.70719,10.56796,10.9491,-0.30018711054215,0.0789111395213982,"Neither","Neither (n = 1099)",60.5226986666667,45.0431325,10.769598,10.902605,1.78191828468346,1.65362858566563
"870","Scrib","Q80U72",-0.10180344581604,0.407834796991817,15.86612,15.88655,15.63229,15.9291,16.03885,15.8258,15.75861,16.07646,16.18702,-0.171878874274535,0.443083794632262,"Neither","Neither (n = 1099)",27.406321,21.1509698333333,15.865954,15.9677575,1.43785074014965,1.32533028582966
"871","Scrn1","Q6AY84",-0.0408739089965806,0.727423510919879,16.94592,17.06224,17.15215,17.45675,17.40931,17.23911,17.26169,17.24971,17.26517,0.0778205112457318,0.784747578513916,"Neither","Neither (n = 1099)",14.6501095,14.3333063333333,17.208728,17.2496025,1.16584087076986,1.15634638276955
"872","Scyl1","Q5M9F8",-0.0088941097259525,0.95379005529966,13.12486,12.89315,12.45682,13.0359,12.91575,12.92314,12.82185,13.08531,13.10565,0.121286008626922,0.61987148057423,"Neither","Neither (n = 1099)",62.7116513333333,57.6176035,12.925206,12.9341,1.79734823683837,1.76055519062662
"873","Sdcbp","Q9JI92",-0.078147220611573,0.609089458401849,15.22716,15.18041,14.70596,15.2072,15.18654,14.99126,14.95624,15.33337,15.36136,-0.0971914456044466,0.519480900740503,"Neither","Neither (n = 1099)",595.256508333333,484.4116895,15.09299,15.1711375,2.77470415253185,2.68521461470242
"874","Sdhaf2","Q5RJQ7",-0.351489591598511,0.111946444913347,13.13316,13.41693,12.29904,12.92396,13.07078,12.58398,12.85401,12.86395,13.10751,0.0752826010012452,0.776222257656485,"Neither","Neither (n = 1099)",56.9114883333333,50.1589688333333,12.760818,13.1123075,1.75519994330472,1.70034859970072
"875","Sdhb","P21913",-0.108785581588744,0.335220693321229,15.93512,15.96569,15.71545,15.88276,16.08346,16.07035,16.05061,16.21864,16.19324,-0.130643138224106,0.406192288788482,"Neither","Neither (n = 1099)",559.096887833333,442.818686333333,15.964464,16.07325,2.74748707480102,2.64622593921712
"876","Sec23ip","Q6NZC7",-0.186014890670776,0.0899258541546161,13.00213,13.22314,12.91433,13.18208,13.33818,13.08022,13.19433,13.34249,13.40541,0.219191124775759,0.277564934207696,"Neither","Neither (n = 1099)",21.5431815,21.215358,13.10425,13.290265,1.33330984036696,1.32665036469621
"877","Sec31a","Q9Z2Q1",-0.0517480850219734,0.662002882616759,17.71505,17.75545,17.39406,17.64976,17.58035,17.54306,17.5268,17.85963,17.87364,0.0466755996624932,0.843794282291856,"Neither","Neither (n = 1099)",38.1035155,34.9244833333333,17.632312,17.68406,1.58096504632701,1.54312998995753
"878","Sec61b","Q9CQS8",-0.0943765163421624,0.420273308493935,15.70844,15.78228,15.37402,15.64253,15.74394,15.51326,15.4633,15.79718,15.81633,0.265193073009405,0.126712477709925,"Neither","Neither (n = 1099)",477.034618333333,496.010515333333,15.607086,15.7014625,2.67854989687156,2.69549088355236
"879","Sec62","Q8BU14",-0.0255269050598148,0.753210955536677,15.2281,15.19564,15.08792,15.28396,15.34876,15.31625,15.16812,15.38056,15.42702,-0.261833798874619,0.104285657327726,"Neither","Neither (n = 1099)",82.0166181666667,64.8736863333333,15.259358,15.284885,1.91390185783326,1.81206857665288
"880","Sel1l","Q80Z70",-0.105999040603638,0.477337243814447,14.20854,14.29268,13.68869,14.14625,14.23272,13.94681,13.89633,14.25244,14.19645,-0.121611926917811,0.601730878762991,"Neither","Neither (n = 1099)",26.9594008333333,22.6538728333333,14.048546,14.154545,1.4307102358726,1.3551424582856
"881","Sephs1","Q8BH69",-0.113004064559936,0.318469308571781,15.29369,15.30813,15.05066,15.30364,15.44834,15.25329,15.22532,15.48935,15.58273,-0.10819208660342,0.701124080500999,"Neither","Neither (n = 1099)",34.2232185,25.0920771666667,15.278126,15.39113,1.53432085006369,1.39953661447051
"882","Septin11","B3GNI6",-0.0888915061950684,0.582068203881866,17.88876,17.86006,18.01133,18.02031,18.26655,18.1746,18.19878,18.44273,18.46036,-0.0245471275778,0.898663339829677,"Neither","Neither (n = 1099)",143.770252,122.519439666667,18.107546,18.1964375,2.1576690339693,2.08820500192631
"883","Serpinh1","P29457",0.0269981384277358,0.860918788527832,18.21694,18.28839,18.51372,18.50769,18.58314,18.52509,18.41192,18.89175,18.73271,0.116075186902597,0.536182087392262,"Neither","Neither (n = 1099)",237.1060205,197.764752166667,18.531038,18.50404,2.37494258154771,2.29614888936627
"884","Sf1","Q64213",-0.100401782989501,0.543256371915105,16.6131,16.78545,16.04723,16.64512,16.57958,16.42072,16.30749,16.65172,16.6314,0.238042750601647,0.166598307158913,"Neither","Neither (n = 1099)",102.063873833333,103.575958833333,16.475578,16.57598,2.00887204795185,2.01525896238161
"885","Sf3b1","Q99NB9",-0.0770637512207024,0.463824695376524,16.6541,16.76085,16.33347,16.66456,16.74544,16.6131,16.47528,16.74189,16.73238,-0.00672641548772502,0.975484525388711,"Neither","Neither (n = 1099)",74.6090335,69.0331481666667,16.601424,16.6784875,1.87279141409045,1.83905767927322
"886","Sf3b6","P59708",0.104582977294921,0.434165891323915,13.50965,13.35328,13.54714,13.57436,13.72056,13.74494,13.58226,14.01315,13.63696,0.224886295572635,0.258680107724911,"Neither","Neither (n = 1099)",146.627214833333,146.601754166667,13.677848,13.573265,2.16621458527793,2.16613916689683
"887","Sfn","O70456",-0.0589378833770748,0.614042445522224,13.9901,14.04448,14.01924,14.02678,14.11943,14.06154,14.16514,14.4476,14.34291,0.447570852746756,0.4340218766375,"Neither","Neither (n = 1099)",0.174624166666667,0.292024666666667,14.109052,14.16799,-0.757895653392761,-0.534580463124277
"888","Sfpq","Q8VIJ6",-0.0833909988403327,0.451040646090745,18.76439,18.81856,18.67138,18.85383,19.0301,18.8938,18.84123,19.12313,19.0889,-0.0183066157211449,0.950116038112875,"Neither","Neither (n = 1099)",39.9768813333333,33.3993396666667,18.861306,18.9446975,1.60180891102889,1.5237378805254
"889","Sfxn1","Q63965",-0.102881908416748,0.465603669440381,17.61985,17.65095,17.59288,17.73026,17.91905,17.94381,17.90136,18.06844,18.10436,-0.243719177208031,0.0926503794472008,"Neither","Neither (n = 1099)",163.4600995,119.697661166667,17.791048,17.89393,2.2134117589428,2.07808566458908
"890","Sfxn3","Q9JHY2",-0.0664688587188724,0.634633110512879,12.85235,12.88756,12.4736,12.93655,12.92268,12.92006,12.77855,13.10972,13.11091,0.237244094067373,0.226617399949265,"Neither","Neither (n = 1099)",57.2416451666667,56.416442,12.858456,12.924925,1.75771210720754,1.75140569315413
"891","Sgta","O70593",-0.152210521697999,0.347430018688252,16.62884,16.84414,16.09678,16.59533,16.57697,16.30435,16.33969,16.61382,16.63934,0.0864130931541299,0.614341444151716,"Neither","Neither (n = 1099)",251.311516333333,227.579785166667,16.447824,16.600035,2.40021239056401,2.35713368311642
"892","Sh3gl1","O35964",-0.0563639640808109,0.656282124737707,14.78545,14.92931,14.4857,14.74115,14.60444,14.46754,14.5648,14.88269,14.81693,0.21656767590503,0.2373968081854,"Neither","Neither (n = 1099)",106.922162833333,104.429955166667,14.672506,14.72887,2.02906773513016,2.01882509155491
"893","Sh3pxd2a","A2AAY5;O89032",-0.0036275863647468,0.969506591349822,14.62622,14.72973,14.66167,14.70962,14.75442,14.67187,14.59642,15.00097,14.87022,0.0576130240016264,0.938247794907745,"Neither","Neither (n = 1099)",1.081158,1.25370366666667,14.73407,14.7376975,0.0338891662141376,0.0981948960322057
"894","Shmt1","P50431",-0.2487961769104,0.133875762142678,15.75773,15.85715,15.1139,15.41376,15.72035,15.28778,15.44489,15.5679,15.68565,-0.329726268220874,0.0895104281180698,"Neither","Neither (n = 1099)",46.156933,28.3719566666667,15.428214,15.67701,1.66423694344429,1.45288928786612
"895","Shmt2","Q9CZN7",-0.086367034912108,0.377055715488329,18.29392,18.44548,18.02637,18.25778,18.37012,18.28979,18.23051,18.48322,18.38022,0.189567395119266,0.318029345418024,"Neither","Neither (n = 1099)",126.933187333333,129.940771,18.270216,18.3565825,2.10357518546259,2.11374543931139
"896","Sil1","Q6P6S4",0.126245403289795,0.395544296055554,14.039,13.74809,14.22566,14.15908,14.19237,14.37477,14.16797,14.42128,14.36242,0.0718841866287505,0.825638655761306,"Neither","Neither (n = 1099)",47.7848001666667,43.3748305,14.243958,14.1177125,1.6792897741536,1.6372377906679
"897","Slc1a2","P31596",-0.0951155662536607,0.600701717381355,17.57696,17.57548,17.7843,17.44912,17.6719,18.03263,18.01601,17.95225,18.15328,-0.243243884896994,0.268375539102067,"Neither","Neither (n = 1099)",56.5392585,43.8998665,17.759052,17.8541675,1.75235010851378,1.6424631995496
"898","Slc1a4","O35874",-0.0999622344970703,0.348221339047264,13.98282,14.33699,13.82982,14.10787,13.91728,13.9829,13.97298,13.88293,14.00167,-0.0254316008933653,0.94293976120303,"Neither","Neither (n = 1099)",28.583556,25.105353,13.957268,14.05723,1.45611625717397,1.39976633225784
"899","Slc25a11","P97700",-0.0481281280517578,0.622635680682305,17.53153,17.60241,17.48369,17.75571,17.86163,17.6346,17.55562,17.80839,17.74399,-0.290022575753163,0.0548559270570455,"Neither","Neither (n = 1099)",200.593417166667,138.755968333333,17.642784,17.6909125,2.30231667676465,2.1422516725766
"900","Slc25a17","O70579",0.0183279514312744,0.848790955039242,15.01616,15.02406,14.95374,15.25215,15.19399,15.14748,15.03351,15.32896,15.23392,-0.0725874268164228,0.678277643577348,"Neither","Neither (n = 1099)",199.713055166667,166.6532155,15.139698,15.12137,2.30040645546421,2.22181369759711
"901","Slc39a7","Q31125",-0.200077629089355,0.385181741059989,11.67891,11.82591,10.98833,11.85062,11.9604,11.51402,11.69875,12.09418,11.8161,-0.141376631074588,0.495511994314946,"Neither","Neither (n = 1099)",98.8342248333333,77.8787468333333,11.625212,11.82529,1.99490736040171,1.89141895456157
"902","Slc3a2","Q794F9",-0.036706733703614,0.688852054730942,18.92332,18.97631,18.94329,19.16837,19.23316,19.13448,19.04097,19.21852,19.20677,0.192895258967938,0.250102268110357,"Neither","Neither (n = 1099)",953.210465666667,939.391636166667,19.077596,19.1143025,2.97918880198782,2.97284668914206
"903","Smarca1","Q91ZW3;Q6PGB8",0.00503048896789515,0.966003584355478,14.42928,14.22181,14.01228,14.38478,14.33971,14.05782,14.11407,14.40428,14.33504,-0.610324071351169,0.238625933007927,"Neither","Neither (n = 1099)",1.65019,0.379536833333333,14.257688,14.2526575,0.217533951002396,-0.420746070263426
"904","Smarca5","Q91ZW3;Q6PGB8",0.00503048896789515,0.966003584355478,14.42928,14.22181,14.01228,14.38478,14.33971,14.05782,14.11407,14.40428,14.33504,0.177997128664592,0.286068325787371,"Neither","Neither (n = 1099)",45.8859321666667,50.3394405,14.257688,14.2526575,1.66167955876516,1.70190838425341
"905","Smarcc1","Q6PDG5;P97496",-0.0351325035095211,0.811839356015573,14.63095,14.57323,14.43241,14.65441,14.86911,14.84686,14.63815,15.04572,14.94832,0.092786530745624,0.636794588944865,"Neither","Neither (n = 1099)",51.0427035,47.8153461666667,14.72207,14.7572025,1.70793366892701,1.67956730426635
"906","Smarcc2","Q6PDG5;P97496",-0.0351325035095211,0.811839356015573,14.63095,14.57323,14.43241,14.65441,14.86911,14.84686,14.63815,15.04572,14.94832,-0.263510825025493,0.281764154920172,"Neither","Neither (n = 1099)",21.9598468333333,15.6406043333333,14.72207,14.7572025,1.34162930664918,1.19425352964207
"907","Smarce1","Q56A18",-0.159519720077515,0.32791926086207,15.39764,15.57012,14.82063,15.15782,15.20617,14.9443,15.04012,15.23115,15.2629,0.200359613799448,0.211389171170099,"Neither","Neither (n = 1099)",110.1212505,110.483992166667,15.110308,15.2698275,2.04187113445182,2.04329935840756
"908","Smc1a","Q9Z1M9",-0.159227466583253,0.203345765002171,16.89309,17.04196,16.86556,17.00941,17.22919,17.09166,17.11949,17.31778,17.38827,0.100139274353985,0.684774435252247,"Neither","Neither (n = 1099)",34.7745856666667,33.3209928333333,17.0355,17.1947275,1.54126196414928,1.52271793317936
"909","Smc3","P97690",0.0437394618988041,0.73142694780441,15.73362,15.82858,15.82451,15.77492,15.61293,15.43902,15.77977,16.07144,15.67857,0.0776315541428216,0.760455881399704,"Neither","Neither (n = 1099)",23.8460786666667,21.2827486666667,15.768702,15.7249625,1.3774169723302,1.32802771637101
"910","Smpd1","Q04519",-0.178682565689087,0.501627888934713,11.88344,11.95891,10.90034,11.95048,11.91733,11.33355,11.45794,11.8655,11.7272,0.0957795317312761,0.604794525082641,"Neither","Neither (n = 1099)",134.3230395,124.304921666667,11.586662,11.765345,2.12815051058043,2.09448832421976
"911","Smpdl3a","Q641Z7",-0.295250082015992,0.244929489259622,16.23441,16.57162,15.43814,16.26836,16.32824,15.66286,15.81721,16.08742,16.21688,-0.175438833241787,0.310884656741934,"Neither","Neither (n = 1099)",113.734343666667,86.7483003333333,15.938238,16.2334875,2.05589162574982,1.93826097437835
"912","Smu1","Q99M63",-0.110779380798341,0.31903290031628,16.35968,16.45733,16.10628,16.41237,16.52359,16.41591,16.34951,16.59829,16.62671,0.125915157622592,0.467771591423393,"Neither","Neither (n = 1099)",105.424552666667,102.500140666667,16.378506,16.489285,2.02294176690947,2.01072446139875
"913","Snd1","Q66X93",-0.0795291900634751,0.550359872849338,19.04815,19.0913,18.55394,18.84785,18.87996,18.71048,18.68945,18.98768,18.97589,-0.0951585539685272,0.656590597564533,"Neither","Neither (n = 1099)",99.535345,79.6918261666667,18.82962,18.90915,1.99797732609973,1.90141377895249
"914","Snrnp200","F1LNJ2",-0.107688713073731,0.512583945628061,18.91164,19.10383,18.36033,18.99684,18.87021,18.66282,18.67958,18.96609,18.89531,0.0530951408627549,0.821094742013897,"Neither","Neither (n = 1099)",29.0326133333333,25.6367265,18.779544,18.8872325,1.4628861300502,1.40886257023261
"915","Snrnp40","Q6PE01",-0.0239571571350101,0.786453591833504,12.62655,12.64232,12.59882,12.72633,12.78802,12.83704,12.78609,12.9491,12.86967,0.447442538791861,0.0852894324104851,"Neither","Neither (n = 1099)",40.4937606666667,50.087843,12.747568,12.771525,1.60738811168913,1.69973232948612
"916","Snrnp70","Q62376",0.0204307556152337,0.872199657061717,12.90995,12.91523,12.9459,12.92787,13.08268,13.17949,13.03168,13.41693,13.1928,0.403243782648894,0.136841441941434,"Neither","Neither (n = 1099)",37.6962786666667,39.1974938333333,13.076028,13.0555975,1.57629847926941,1.59325830046055
"917","Snrpc","D3ZCL3",0.0345592498779297,0.793818132194451,15.86121,15.74173,15.92416,15.84306,15.94483,16.01099,15.90447,16.29369,16.21722,0.37133338810941,0.074459866389203,"Neither","Neither (n = 1099)",175.969477166667,212.982659,15.986622,15.9520625,2.24543734367963,2.32834424471952
"918","Snrpd2","P62317",-0.0512870311737075,0.592216673765086,16.05611,16.02795,15.83173,16.03168,16.1711,16.0834,15.9756,16.24581,16.22948,0.259895343024533,0.29375093663352,"Neither","Neither (n = 1099)",232.016148833333,221.639470333333,16.049746,16.1010325,2.36551821379231,2.34564710362653
"919","Snrpe","P62305",-0.0129777431488041,0.890725527521244,14.27634,14.31494,13.98103,14.40288,14.32136,14.24161,14.10795,14.30499,14.27314,0.429331367481418,0.135340345870212,"Neither","Neither (n = 1099)",147.046117,164.076180333333,14.24137,14.2543475,2.16745356071838,2.21504553717342
"920","Snrpf","P62307",-0.137063980102539,0.512091498524647,13.82098,14.07481,13.1014,13.88684,13.71102,13.42167,13.47915,13.64284,13.58226,0.375402751583665,0.194715073114077,"Neither","Neither (n = 1099)",26.9676391666667,32.9648886666667,13.574746,13.71181,1.43084292858982,1.51805161332607
"921","Sntb2","Q61234;Q61235;Q99L88",-0.116641092300416,0.383826103236413,14.99987,15.11618,14.71145,15.1877,15.26151,14.88613,14.93848,15.24142,15.17165,-0.22907469467339,0.696705295330545,"Neither","Neither (n = 1099)",4.63413083333333,3.19176883333333,15.005314,15.121955,0.665968290867988,0.504031429657632
"922","Snx27","Q8K4V4",-0.22890567779541,0.187522577303203,16.33781,16.6341,15.88512,16.50875,16.57542,16.09704,16.23184,16.4861,16.52612,-0.19069640078742,0.318154928598487,"Neither","Neither (n = 1099)",20.684368,15.0154625,16.262964,16.49187,1.31564225579446,1.17653871369813
"923","Snx3","Q5U211",-0.127200031280516,0.244684165902384,16.80637,16.94901,16.53143,16.79779,16.92091,16.60119,16.60239,16.84107,16.89877,0.142478581957235,0.351583245946263,"Neither","Neither (n = 1099)",502.383683166667,472.589609833333,16.71557,16.84277,2.70103552558233,2.67448416917605
"924","Snx5","B1H267",-0.0816575527191166,0.505550230441522,15.51718,15.46483,15.1102,15.35583,15.47956,15.29484,15.24016,15.5722,15.62228,-0.305488258471798,0.0534706381480542,"Neither","Neither (n = 1099)",122.666134666667,86.4635111666667,15.37005,15.4517075,2.08872468043349,1.93683286766937
"925","Snx8","Q8CFD4",-0.295173311233521,0.0823232231788618,12.42784,12.85023,12.15513,12.70137,12.92517,12.68264,12.70848,12.84164,12.94371,-0.120668185717998,0.683674019229419,"Neither","Neither (n = 1099)",35.9123506666667,30.8224478333333,12.561724,12.8568975,1.55524383308904,1.48886712621545
"926","Sod1","P07632",-0.0830108642578118,0.190274508147622,18.31265,18.37488,18.09579,18.32254,18.40591,18.23388,18.26765,18.33481,18.32334,0.123248121684589,0.60655011048062,"Neither","Neither (n = 1099)",349.097152333333,345.370106166667,18.259934,18.342945,2.54294630618753,2.53828474409215
"927","Spata5","Q9D3R6;Q3UMC0",-0.165390825271606,0.415938223502387,15.42026,15.71781,14.76062,15.36417,15.28908,14.99334,14.99112,15.18073,15.23885,0.313162969630163,0.242892529583592,"Neither","Neither (n = 1099)",11.0329841666667,11.0180368333333,15.143824,15.309215,1.0426929949271,1.04210421988761
"928","Spg7","Q7TT47",-0.577592706680298,0.11862642547109,9.351801,9.817335,8.77073,9.983849,9.876594,8.828136,9.758773,9.973698,10.38424,-0.227747785494577,0.382128803951761,"Neither","Neither (n = 1099)",39.2798583333333,28.6533913333333,9.3816428,9.9592355,1.59416991279204,1.45717603119657
"929","Spr","P18297",-0.136751604080199,0.280891240388548,15.22664,15.54034,14.98495,15.31851,15.34134,15.15121,15.16969,15.48602,15.4295,0.40862714266957,0.14361233667328,"Neither","Neither (n = 1099)",37.9176143333333,47.1809546666667,15.233466,15.3702175,1.57884100497241,1.67376672421958
"930","Sptan1","P16086",-0.0925941467285156,0.515117524146381,20.82376,20.88703,20.93049,21.0833,21.22623,21.10188,21.10949,21.34554,21.3756,-0.0606018226243204,0.82496430943439,"Neither","Neither (n = 1099)",20.6936766666667,16.7588106666667,21.056994,21.1495875,1.31583765906535,1.22424319453104
"931","Sptbn2","Q9QWN8",-0.0196938514709473,0.887340655578307,17.16074,17.13631,17.10789,17.46132,17.44984,17.35406,17.26242,17.59565,17.57393,-0.415766424387737,0.250835618257093,"Neither","Neither (n = 1099)",0.213773666666667,0.081942,17.335932,17.355625,-0.670045793634797,-1.08649344020758
"932","Sqstm1","O08623",-0.0749169826507572,0.76458132032048,10.15254,10.59526,10.03823,10.53858,10.5589,10.25868,9.662455,10.53489,10.70139,0.317480520969951,0.071257632998396,"Neither","Neither (n = 1099)",1563.03450066667,1705.47968966667,10.304584,10.37950125,3.19396856425322,3.23184655181834
"933","Srgap2","Q91Z69;Q91Z67",0.0414964675903313,0.807527471265894,12.92113,12.80818,12.2937,12.93096,12.61933,12.4647,12.41276,12.80068,12.72268,-0.0515947928104139,0.864553046150755,"Neither","Neither (n = 1099)",19.836771,17.0137826666667,12.682234,12.6407375,1.29747097976317,1.23080088084515
"934","Srgap2","D4A208",0.0414964675903313,0.807527471265894,12.92113,12.80818,12.2937,12.93096,12.61933,12.4647,12.41276,12.80068,12.72268,-0.0515947928104139,0.864553046150755,"Neither","Neither (n = 1099)",19.836771,17.0137826666667,12.682234,12.6407375,1.29747097976317,1.23080088084515
"935","Sri","Q6P069",-0.123668098449706,0.441375447867696,17.0337,17.05123,16.41351,16.74649,16.83849,16.76966,16.81278,17.11431,17.05431,0.0398723225230458,0.855898809912888,"Neither","Neither (n = 1099)",186.1108895,156.723138,16.815534,16.9392025,2.2697717847987,2.1951331187654
"936","Srm","Q64674",-0.134766101837158,0.203127767131137,15.31299,15.4079,14.97647,15.34034,15.3683,15.18317,15.35466,15.46945,15.43414,-0.0354108576757621,0.874524189977492,"Neither","Neither (n = 1099)",327.199993,269.3224035,15.256484,15.39125,2.51481328570814,2.43027248156499
"937","Srp14","P16254",-0.0696321487426754,0.680240685496269,14.52203,14.63866,13.9141,14.46282,14.28374,14.16891,14.16223,14.49798,14.44657,0.126307314363435,0.482255827490824,"Neither","Neither (n = 1099)",296.528983833333,293.0777315,14.313168,14.3828,2.47206714931474,2.46698282132457
"938","Srp68","Q8BMA6",-0.10219669342041,0.595933603525004,15.95351,16.22391,15.3266,15.93044,15.70747,15.56168,15.58188,15.84056,15.78576,0.361039096596785,0.0551449149592117,"Neither","Neither (n = 1099)",49.7608891666667,54.0215906666667,15.722558,15.824755,1.69688813206714,1.7325673678482
"939","Srrm1","Q52KI8",-0.355964374542236,0.264920204582395,15.12174,15.26411,14.38505,14.86409,14.87191,14.92555,14.85715,15.21811,16.04232,-0.197284735470699,0.413869539740596,"Neither","Neither (n = 1099)",23.5281801666667,19.527435,14.902908,15.2588725,1.37158833711486,1.2906452008657
"940","Srrm2","Q8BTI8",-0.131486415863037,0.388158229681033,14.33015,14.3681,13.81508,14.30078,14.29885,13.92741,13.98753,14.23676,14.35961,-0.09561322918347,0.639381312272908,"Neither","Neither (n = 1099)",27.0922918333333,22.4422841666667,14.122036,14.2535225,1.43284574510218,1.35106705715162
"941","Srsf1","Q6PDM2",-0.0659175872802749,0.548662404337749,18.61205,18.68463,18.2733,18.6459,18.68068,18.52053,18.46332,18.76033,18.68473,0.257591000522873,0.147739109871066,"Neither","Neither (n = 1099)",40.592503,43.3922551666667,18.562422,18.62834,1.60844583144966,1.63741222171225
"942","Srsf10","Q9R0U0",-0.0757594108581543,0.512303879864271,15.58261,15.70504,15.3537,15.6377,15.68902,15.50037,15.54696,15.90466,15.74525,0.0714287717785021,0.716564292916065,"Neither","Neither (n = 1099)",62.8939308333333,58.7499496666667,15.595808,15.6715675,1.79860873872405,1.76900749886721
"943","Srsf4","Q3TWW8;Q8VE97",-0.188964223861694,0.75327134036943,12.95583,13.60606,11.1651,13.06742,12.47915,11.71935,11.46582,12.01688,11.94449,0.133982267218889,0.525821749046562,"Neither","Neither (n = 1099)",70.1754523333333,68.60318,12.184916,12.37388,1.84618522066861,1.83634424725841
