"","gene_names","protein","log2FC","pval","TICI_1","VEH_1","TICI_2","TICI_3","VEH_3","TICI_4","VEH_4","TICI_5","VEH_5","log2FoldChange","padj","significance","Significance","pbs_tpm","tici_tpm","TICI_abundance","VEH_abundance","log10_pbs_tpm","log10_tici_tpm"
"202","Dbnl","Q9JHL4",0.161331653594971,0.271908021231167,18.82373,18.58996,18.26499,18.59116,18.38503,18.43669,18.11827,18.57714,18.41638,1.15344011406617,7.66141864670521e-20,"RNA only","RNA only (n = 966)",96.1328031666667,180.607596,18.538742,18.37741,1.98287160622621,2.2567360119327
"203","Dclk2","Q5MPA9",-0.147344017028809,0.319008376698861,13.81218,14.0378,13.55734,14.02722,14.20205,13.82048,13.78412,14.14386,14.05427,-0.740824015400915,6.51406678647697e-08,"RNA only","RNA only (n = 966)",107.683978,52.8923036666667,13.872216,14.01956,2.0321510906349,1.72339248265396
"204","Dctn2","Q6AYH5",-0.0168627738952623,0.858111015996077,18.0241,18.04436,17.97947,18.11584,18.1431,18.1082,18.02291,18.3393,18.31061,0.348018054730941,0.0101464412414055,"RNA only","RNA only (n = 966)",243.4399615,267.051109833333,18.113382,18.130245,2.3863918706665,2.42659438718623
"205","Ddah1","O08557",-0.14153347015381,0.244153666726456,19.22903,19.30289,18.96857,19.2082,19.32378,19.34089,19.36361,19.49279,19.56744,-1.67965292025829,7.10236608120442e-24,"RNA only","RNA only (n = 966)",134.047579,35.9806213333333,19.247896,19.38943,2.12725897470506,1.55606865871237
"206","Ddb1","Q3U1J4",-0.177866744995118,0.146758152534798,16.98237,17.20858,16.82003,17.12948,17.21457,16.97511,17.12141,17.341,17.3653,-0.321261518804885,0.0191072839720026,"RNA only","RNA only (n = 966)",166.363099166667,115.745709666667,17.049598,17.227465,2.22105700221012,2.06350490204313
"207","Ddb1","Q9ESW0",-0.159461116790773,0.209343279191409,16.72494,17.00591,16.48101,16.87424,16.85635,16.60924,16.7411,16.98649,16.97522,-0.321261518804885,0.0191072839720026,"RNA only","RNA only (n = 966)",166.363099166667,115.745709666667,16.735184,16.894645,2.22105700221012,2.06350490204313
"208","Ddost","Q641Y0",-0.0479523658752434,0.703603404210971,16.85538,17.04239,16.48405,16.89131,16.7969,16.66844,16.5708,16.83381,16.76811,0.334242845042031,0.0163905610289053,"RNA only","RNA only (n = 966)",236.426174666667,251.388791666667,16.746598,16.79455,2.37369555547499,2.40034591047869
"209","Ddx18","Q8K363",-0.148291635513306,0.644642075482299,11.18766,11.92028,10.47452,11.36605,10.84753,11.03087,10.71124,11.35193,11.44294,0.55413791249165,0.0364709074277925,"RNA only","RNA only (n = 966)",19.492267,24.6516215,11.082206,11.2304975,1.28986235160278,1.39184549096991
"210","Ddx39a","Q63413;Q5U216",-0.076207160949707,0.510006913383103,18.82789,18.88873,18.51137,18.93373,18.97326,18.74609,18.69951,18.99051,18.951,0.996295452560717,1.2159694599688e-08,"RNA only","RNA only (n = 966)",40.6880583333333,72.7655873333333,18.801918,18.878125,1.60946696546795,1.86192603913899
"211","Ddx46","Q62780",-0.119970464706421,0.574623590161683,15.36023,15.67372,14.70417,15.38926,15.17617,14.94745,14.96655,15.3528,15.26657,0.476668733523437,0.018107822947788,"RNA only","RNA only (n = 966)",22.0301206666667,25.3747248333333,15.150782,15.2707525,1.34301687593987,1.40440134140352
"212","Decr1","Q64591",-0.0408818244934075,0.794574962371044,16.83059,16.89652,17.26783,17.11604,17.25109,17.3682,17.36256,17.34897,17.39866,-0.955378129689736,3.70475961996991e-08,"RNA only","RNA only (n = 966)",134.653523833333,57.1020198333333,17.186326,17.2272075,2.12921772322355,1.75665147053931
"213","Dek","Q6AXS3",-0.00200700759887695,0.989145103545382,14.52497,14.46754,13.925,14.28851,14.36297,14.25945,14.12234,14.54346,14.28829,0.398599563683205,0.020858318277424,"RNA only","RNA only (n = 966)",51.7188256666667,59.6982211666667,14.308278,14.310285,1.71364865518213,1.77596139060993
"214","Deptor","Q570Y9",-0.618931198120118,0.061610004535744,11.11745,11.55665,11.68462,11.43744,12.32396,11.75405,12.30198,12.04896,12.72715,-1.12633412230725,0.00587589220309174,"RNA only","RNA only (n = 966)",4.90866183333333,1.9201265,11.608504,12.227435,0.690963113791448,0.283329841433875
"215","Dhcr7","Q9Z2Z8",-0.0734119892120368,0.506359604712988,14.48073,14.65184,14.50761,14.60513,14.75175,14.86983,14.70179,14.87354,14.85774,-0.709786202842717,5.75241267554936e-08,"RNA only","RNA only (n = 966)",241.776044333333,128.812703833333,14.667368,14.74078,2.38341326786784,2.10995869635179
"216","Dhrs7b","Q5RJY4",0.0286631107330315,0.861856686886436,12.47338,12.55154,12.23509,12.62689,12.37556,12.53588,12.27607,12.84555,12.85561,0.544373623381979,0.0127482633113417,"RNA only","RNA only (n = 966)",46.1320045,57.9171995,12.543358,12.514695,1.66400232571981,1.76280755403334
"217","Dhx9","O70133",-0.11946620941162,0.372846784858329,17.56674,17.74281,17.20524,17.57193,17.59747,17.38144,17.36127,17.70752,17.72261,1.65700872510036,0.000105202314503474,"RNA only","RNA only (n = 966)",1.2635885,2.380643,17.486574,17.60604,0.101605664709157,0.376694273710402
"218","Dmd","P11530",-0.0149405002593994,0.899193644115079,15.69846,15.74084,15.79312,15.89768,15.92539,15.78984,15.73362,16.12671,16.10456,-0.517900179473853,0.0118205372104355,"RNA only","RNA only (n = 966)",24.0428768333333,13.5654766666667,15.861162,15.8761025,1.38098643163733,1.1324350586996
"219","Dnaja1","P63036",0.0809047698974616,0.481234109668116,17.77706,17.72394,17.44807,17.89782,17.67225,17.65095,17.51653,17.92845,17.72554,0.738177856430886,2.91105192481121e-11,"RNA only","RNA only (n = 966)",189.170652833333,275.8459385,17.74047,17.659565,2.27685376260954,2.44066659387642
"220","Dnajb1","Q9QYJ3",0.0472375869750969,0.74867673106234,14.14649,13.98014,13.57353,14.10901,13.93507,14.06794,13.86805,14.23923,14.13675,1.21345634878813,1.82592025562912e-13,"RNA only","RNA only (n = 966)",44.3797763333333,79.7651575,14.02724,13.9800025,1.64718510912979,1.90181322706608
"221","Dnajc10","Q498R3",-0.121746063232422,0.332117342555674,13.57021,13.57282,13.48331,13.50829,13.9925,13.80987,13.72601,13.85584,13.77767,-0.34418789300633,0.0326863242615072,"RNA only","RNA only (n = 966)",42.5155361666667,32.871705,13.645504,13.76725,1.62854766036791,1.5168222307895
"222","Dnajc11","Q5U458",-0.105896139144898,0.458939717473651,14.0574,14.20266,13.76715,14.33099,14.39017,14.2328,14.08165,14.33288,14.32608,0.585490753096881,0.000454418858940746,"RNA only","RNA only (n = 966)",39.400785,50.0102278333333,14.144244,14.25014,1.59550487456091,1.69905883308264
"223","Dnajc8","Q642C0",-0.00775842666626048,0.955754000634924,14.18255,14.06811,14.28865,14.2304,14.40461,14.35184,14.29606,14.63713,14.61471,0.386848910989062,0.0303378745500693,"RNA only","RNA only (n = 966)",105.772827166667,120.123159,14.338114,14.3458725,2.02437411262097,2.07962674475762
"224","Dnpep","Q9Z2W0",-0.00960350036621094,0.936958454599627,18.39749,18.39444,17.97225,18.31429,18.23149,18.13044,18.05425,18.41745,18.34377,0.540829513270229,3.96805204744856e-05,"RNA only","RNA only (n = 966)",258.766923333333,316.117658666667,18.246384,18.2559875,2.41290876221354,2.49984875666617
"225","Dohh","Q5PPJ4",-0.118621253967286,0.630176959513058,13.70682,13.97316,12.90253,13.45956,13.44268,13.13449,13.01208,13.41877,13.3443,0.522915904810407,0.00320153090735881,"RNA only","RNA only (n = 966)",128.553157666667,146.468333166667,13.324434,13.443055,2.10908274873747,2.16574373924605
"226","Dpp3","O55096",-0.0889275550842292,0.439472472192078,16.59967,16.7028,16.20778,16.52206,16.50728,16.4198,16.46079,16.70509,16.64836,0.781550232906149,6.58387671065456e-06,"RNA only","RNA only (n = 966)",32.8590453333333,50.6152235,16.49088,16.5798075,1.51665494155528,1.70428115888882
"227","Dpp7","Q9EPB1",-0.187303256988525,0.124096999357886,17.89983,18.05944,17.69893,18.02351,18.22821,17.76254,17.87753,18.08576,18.16049,-0.351646091621635,0.0144593773600634,"RNA only","RNA only (n = 966)",299.051168833333,193.041327833333,17.894114,18.0814175,2.47574550417958,2.28565029620236
"228","Dpysl3","Q62952",0.0625124931335463,0.619970830538752,19.62305,19.73351,19.60398,19.8036,19.65597,19.52235,19.42353,20.00512,19.78342,0.808681459352251,0.000597039817070591,"RNA only","RNA only (n = 966)",11.8516973333333,21.1160305,19.71162,19.6491075,1.0737805520097,1.32461228062444
"229","Dpysl4","Q62951",-0.149113512039184,0.273084714293433,15.62362,15.69174,15.47577,15.67171,15.85703,15.57306,15.67808,15.99786,16.04322,-1.13286860038927,7.59679978327508e-07,"RNA only","RNA only (n = 966)",26.396628,9.16624516666667,15.668404,15.8175175,1.4215484520772,0.962191469001561
"230","Dtna","Q9D2N4",-0.0875223159790046,0.488796219882037,14.76746,14.80373,14.60877,14.9784,15.02993,14.63192,14.71762,15.0317,15.01341,-0.937444819434495,1.86292852654375e-09,"RNA only","RNA only (n = 966)",59.1473811666667,24.5105465,14.80365,14.8911725,1.77193552039178,1.38935299461758
"231","Dync1h1","P38650",-0.0689896583557115,0.456235084676419,20.02621,20.10098,19.82985,19.98829,20.06645,19.90563,19.8971,20.20036,20.1717,0.492245582580379,0.017704612105422,"RNA only","RNA only (n = 966)",8.87879083333333,10.4261691666667,19.990068,20.0590575,0.948353824993986,1.01812476716244
"232","Ech1","Q62651",-0.144809532165528,0.412897003488931,17.24051,17.32843,17.28915,17.59054,17.69602,17.58571,17.68113,17.85264,17.9205,-0.904645865924259,2.07994765399446e-11,"RNA only","RNA only (n = 966)",437.060715333333,195.298778333333,17.51171,17.65652,2.64054177221673,2.29069952662246
"233","Echdc1","Q6AYG5",0.00328545570373606,0.976229039641995,14.37524,14.45507,14.06592,14.42561,14.2399,14.25296,14.18185,14.51841,14.42055,-0.69289460052915,1.60246691173535e-07,"RNA only","RNA only (n = 966)",162.710883,86.9351451666667,14.327628,14.3243425,2.21141660191521,1.93919538365562
"234","Edf1","P69736",0.210261964797972,0.168256353360201,16.30482,16.13595,15.83851,16.32543,15.99907,16.01083,15.70263,16.29876,15.94398,1.81511125024246,1.0932774261206e-44,"RNA only","RNA only (n = 966)",112.552436166667,337.901918333333,16.15567,15.9454075,2.05135489962343,2.52879065735411
"235","Eef1a1","P62630",-0.00195159912109233,0.987566285274144,20.67297,20.56477,20.73372,20.70362,20.88673,20.91422,20.8565,21.09326,20.99404,-0.313564965756525,0.0115952430445737,"RNA only","RNA only (n = 966)",2781.925034,2121.03566316667,20.823558,20.82551,3.44434542265143,3.32654797082032
"236","Eef2","P05197",-0.0265324592590339,0.747852680201493,21.09159,21.09178,20.86673,20.94657,21.02107,21.02445,20.98739,21.24371,21.14433,-0.411539145813734,0.00102219522585721,"RNA only","RNA only (n = 966)",597.533209666667,404.833766333333,21.03461,21.0611425,2.77636204748491,2.60727672893217
"237","Efhd2","Q4FZY0",0.0419183731079116,0.710193049383237,16.75134,16.59868,16.23339,16.43241,16.38502,16.62471,16.4066,16.52293,16.49385,1.26122157676235,6.07352540378861e-20,"RNA only","RNA only (n = 966)",93.6862141666667,200.694197,16.512956,16.4710375,1.97167568958765,2.30253481520142
"238","Ehd2","Q4V8H8",-0.419843387603759,0.14637165818136,14.17446,14.39694,14.35583,14.68885,15.26624,14.77314,15.06626,15.02449,15.36335,1.42244597590674,1.89141933751179e-11,"RNA only","RNA only (n = 966)",8.71402966666667,19.8560725,14.603354,15.0231975,0.940219034145489,1.29789334988655
"239","Eif1a","Q8BMJ3;Q60872",0.0147036552429203,0.892351271604878,15.51413,15.48514,15.50037,15.48193,15.6506,15.66719,15.42656,15.83915,15.7811,0.518752840477101,0.00116453850792286,"RNA only","RNA only (n = 966)",44.6429076666667,54.2902061666667,15.600554,15.58585,1.6497524731711,1.73472149088898
"240","Eif1a","Q6VV72",-0.0388338088989251,0.767658709326959,14.23429,14.06238,14.09828,14.21992,14.43508,14.39359,14.27394,14.52375,14.5598,0.518752840477101,0.00116453850792286,"RNA only","RNA only (n = 966)",44.6429076666667,54.2902061666667,14.293966,14.3328,1.6497524731711,1.73472149088898
"241","Eif2b2","Q62818",-0.18643765449524,0.412015813666767,10.69323,11.06569,10.10787,11.11836,10.78111,10.4446,10.87006,10.86844,10.61489,0.786249079619045,8.09973518171723e-07,"RNA only","RNA only (n = 966)",72.033742,107.4777505,10.6465,10.8329375,1.85753597603921,2.0313185681104
"242","Eif2s1","P68101",-0.0605614662170417,0.634955773753962,17.15749,17.18573,16.66775,17.05738,17.0742,16.91882,16.90277,17.21229,17.09053,0.634328108531355,2.33471492435255e-06,"RNA only","RNA only (n = 966)",142.831114666667,203.5381765,17.002746,17.0633075,2.15482282547999,2.3086458793514
"243","Eif2s2","Q99L45",0.00477986335754466,0.971777298918853,15.14669,15.01785,14.95356,15.05972,15.17687,15.17051,15.11935,15.54472,15.36697,0.43438722657016,0.00373779914782845,"RNA only","RNA only (n = 966)",149.325342666667,177.037116,15.17504,15.17026,2.17413352002431,2.24806432615933
"244","Eif3b","Q4G061",-0.056893062591552,0.53738847429485,17.90918,17.99341,17.68627,17.91503,17.95458,17.89599,17.82426,18.10718,18.06624,0.505081424394817,0.000111413697142609,"RNA only","RNA only (n = 966)",156.292586333333,196.713209166667,17.90273,17.9596225,2.19393837794954,2.29383352349627
"245","Eif3c","B5DFC8",-0.112945556640625,0.502772035155276,16.33666,16.55321,15.78788,16.32726,16.20404,15.96407,16.01256,16.27554,16.2351,0.410418482305525,0.000806573554887154,"RNA only","RNA only (n = 966)",212.9061565,249.406234833333,16.138282,16.2512275,2.3281882198945,2.39690730607864
"246","Eif3d","Q6AYK8",0.0812480449676514,0.631030286570781,14.73222,14.45898,14.69968,14.40408,14.50947,14.86496,14.76591,15.07665,14.96272,0.549819515639188,0.000177006609392197,"RNA only","RNA only (n = 966)",94.2109288333333,121.561315333333,14.755518,14.67427,1.97410128556043,2.08479539064218
"247","Eif3g","Q5RK09",-0.0630491256713874,0.584009077538711,16.27823,16.35576,15.97978,16.31847,16.30926,16.26907,16.18561,16.50624,16.483,0.767831825519705,9.93677951607638e-08,"RNA only","RNA only (n = 966)",214.729056166667,300.321982333333,16.270358,16.3334075,2.33189081518167,2.47758712193146
"248","Eif4a1","P60843",-0.1000994682312,0.47501853088869,19.78184,19.90806,19.24892,19.7019,19.63346,19.51447,19.52562,19.74422,19.72634,0.898713356438191,1.83558445468116e-12,"RNA only","RNA only (n = 966)",494.259622333333,727.5813435,19.59827,19.69837,2.69395513298944,2.86188155443916
"249","Eif4e","P63074",-0.0935778617858887,0.339168066084595,16.07615,16.17989,15.90576,16.18158,16.19449,16.09249,16.17892,16.37067,16.32233,0.782657122867959,3.1345373336235e-08,"RNA only","RNA only (n = 966)",203.984026333333,302.7784435,16.12533,16.2189075,2.30959615984303,2.48112495206234
"250","Eif4g2","Q62448",0.0295578956603997,0.835068834486144,17.16074,17.20514,16.74412,17.28726,17.00985,16.8606,16.83257,17.20228,17.03821,0.303018140066463,0.025238322896171,"RNA only","RNA only (n = 966)",387.575520166667,431.996891666667,17.051,17.0214425,2.58835633857409,2.63548062196104
"251","Eif5a","Q3T1J1",-0.00515031814575195,0.962818744469926,17.19633,17.03982,16.91392,17.04495,17.13931,17.16624,17.1036,17.40466,17.31875,0.67407648143192,9.18321169524881e-10,"RNA only","RNA only (n = 966)",1104.352168,1474.43635833333,17.14522,17.15037,3.04310758809443,3.16862603167171
"252","Eif6","Q3KRD8",0.197205305099487,0.117795006846241,15.7679,15.68437,15.54364,15.8814,15.5748,15.7658,15.45844,16.07276,15.71877,1.33850797165221,9.00392503886092e-26,"RNA only","RNA only (n = 966)",187.433754833333,405.860629166667,15.8063,15.609095,2.27284780542989,2.60837692427869
"253","Elovl2","Q9JLJ4",-0.17770299911499,0.122354045037549,14.98464,14.98406,14.59561,14.90877,15.12908,14.79644,14.84166,14.9491,15.14366,-1.23503461687244,2.93991209117924e-16,"RNA only","RNA only (n = 966)",49.2348211666667,16.9006043333333,14.846912,15.024615,1.69227236479087,1.22790223443257
"254","Emc2","B0BNG0",-0.0821212291717526,0.520579482851489,14.67651,14.85433,14.78397,14.88674,15.04887,14.96569,14.82461,15.17126,15.18801,-0.773989488991131,1.64627585261415e-05,"RNA only","RNA only (n = 966)",69.2229353333333,39.7560981666667,14.896834,14.978955,1.84025001119678,1.59940375430077
"255","Eno1","P04764",-0.0561366081237793,0.632337528608138,21.71137,21.64922,21.78724,21.55829,21.76442,21.91368,21.92716,21.97046,22.03658,-0.401813238647376,0.000372382089440096,"RNA only","RNA only (n = 966)",2645.25751333333,1687.8048675,21.788208,21.844345,3.42246795658894,3.22732223502268
"256","Eno2","P07323",0.0998774051666267,0.478917589472252,13.28396,13.3711,13.05153,13.42259,13.10071,13.17781,12.96141,13.55351,13.35879,0.837723519724104,5.55986039313501e-07,"RNA only","RNA only (n = 966)",56.0362966666667,88.6343425,13.29788,13.1980025,1.74846942585756,1.94760202739964
"257","Entpd5","Q6P6S9",-0.205327796936036,0.637574441373488,11.40737,11.43749,12.48359,11.65718,12.63841,12.44235,12.1191,12.59572,13.09528,-0.990872926830978,2.74712768884632e-09,"RNA only","RNA only (n = 966)",24.6860676666667,10.8761625,12.117242,12.32257,1.39245191509675,1.03647568772809
"258","Eny2","Q9JIX0",0.0680924892425541,0.517728385218487,14.59875,14.54629,14.26532,14.59006,14.48507,14.47738,14.3356,14.75154,14.50711,0.691534814982709,7.36476521814851e-06,"RNA only","RNA only (n = 966)",20.1006281666667,27.6927715,14.53661,14.4685175,1.30320962981125,1.44236642222892
"259","Epdr1","Q5XII0",-0.226031589508057,0.294679856546166,16.03828,16.20991,16.43728,16.56525,16.81816,16.51396,16.76267,16.76888,16.97231,-0.594227797795338,5.20094731220332e-06,"RNA only","RNA only (n = 966)",173.269847833333,100.267266333333,16.46473,16.6907625,2.23872299399543,2.00115917458504
"260","Ephx2","P80299",0.0135188102722168,0.905767413374568,14.11756,14.09811,13.82416,14.30556,14.09077,14.05452,13.94435,14.24622,14.25111,-1.34484103373153,7.4501204233539e-10,"RNA only","RNA only (n = 966)",39.7077541666667,12.6567178333333,14.109604,14.096085,1.59887532446993,1.1023210981238
"261","Epm2aip1","Q8VEH5",-0.202815580368043,0.295892447404183,13.87142,14.04157,14.1317,13.8987,14.3138,14.209,14.38782,14.58144,14.62188,-0.987005637106064,2.33532368551643e-11,"RNA only","RNA only (n = 966)",14.4929921666667,7.1484565,14.138452,14.3412675,1.16115805747394,0.854212278738554
"262","Epn1","O88339",-0.190116214752198,0.288977670779505,13.39714,13.41706,12.99718,13.52784,13.73196,13.30535,13.50146,13.80181,13.73344,-0.440306706243249,0.0422053732124026,"RNA only","RNA only (n = 966)",68.4598105,43.9125001666667,13.405864,13.59598,1.83543569265581,1.64258816444841
"263","Epn2","Q9Z1Z3",-0.0151258468627926,0.926649860166458,13.53272,13.42009,13.57009,13.59887,13.69458,13.86767,13.85419,14.05892,13.99426,-1.74148478748824,1.02057886469143e-32,"RNA only","RNA only (n = 966)",157.041900833333,38.626016,13.725654,13.74078,2.1960155433191,1.58687991605465
"264","Erap1","Q9JJ22",0.169282245635987,0.396595307391674,16.77378,16.6967,16.11961,16.73714,16.30016,16.28533,16.04446,16.53995,16.2462,1.67162561478954,1.24768286526113e-30,"RNA only","RNA only (n = 966)",19.2146036666667,57.886535,16.491162,16.32188,1.28363143084279,1.76257755413724
"265","Erlin2","B5DEH2",-0.0228691101074219,0.872646252621823,18.46116,18.53161,18.17221,18.26714,18.33856,18.01427,17.93543,18.3035,18.2605,0.427222419526076,0.0203539432589411,"RNA only","RNA only (n = 966)",22.9229723333333,26.2368386666667,18.243656,18.266525,1.3602709302356,1.41891150477627
"266","Ermp1","Q6UPR8",-0.0886731147766113,0.546171062860806,14.71134,14.75463,14.20373,14.79883,14.81833,14.50594,14.42554,14.63487,14.63996,-0.574637710435297,2.3293789973947e-05,"RNA only","RNA only (n = 966)",63.4763558333333,39.9758463333333,14.570942,14.659615,1.80261198602699,1.60179766701504
"267","Erp44","Q9D1Q6",-0.0531558990478516,0.773040304420692,14.24778,14.38694,13.67298,14.38916,14.18294,14.02549,13.93976,14.40826,14.29792,0.690439337677333,1.15797105995274e-05,"RNA only","RNA only (n = 966)",45.7127421666667,69.3682226666667,14.148734,14.20189,1.66003727405966,1.8411605672695
"268","Etf1","Q5U2Q7",-0.0730299949645996,0.526505278717015,15.61528,15.573,15.23736,15.50879,15.68253,15.49467,15.51388,15.80355,15.65043,0.625479829541333,3.23481816013475e-05,"RNA only","RNA only (n = 966)",58.9088321666667,86.6076916666667,15.53193,15.60496,1.77018041318584,1.93755646361148
"269","Etfb","Q68FU3",-0.0791131973266594,0.499914788891457,17.64674,17.74767,17.72707,17.93629,18.01078,17.91252,17.90425,18.0868,18.10129,-0.792666066000294,2.52686866944779e-05,"RNA only","RNA only (n = 966)",274.400944666667,129.876344,17.861884,17.9409975,2.43838560216159,2.11353005480018
"270","Etfdh","Q6UPE1",-0.118000888824461,0.281587332825,16.98326,17.093,16.71585,17.10237,17.18427,16.98815,17.00141,17.20848,17.19181,-0.984274389546884,2.83373183774464e-10,"RNA only","RNA only (n = 966)",68.3035513333333,30.6038656666667,16.999622,17.1176225,1.8344432847119,1.48577628699361
"271","Ewsr1","Q61545",-0.16761655807495,0.212523239364443,17.38195,17.48558,16.96984,17.37195,17.53739,17.24228,17.28012,17.53875,17.57119,0.38028940494188,0.00477545493552065,"RNA only","RNA only (n = 966)",198.841985833333,213.0932885,17.300954,17.46857,2.29850809178416,2.32856977156631
"272","Exoc1","Q8R3S6",0.0588392257690433,0.553462787730923,14.69501,14.53181,14.55663,14.84799,14.78943,14.67171,14.65855,14.95388,14.76503,0.661136497287517,0.000791751121221596,"RNA only","RNA only (n = 966)",18.7747168333333,25.5480583333333,14.745044,14.686205,1.27357339554847,1.40735789910235
"273","Ezr","P31977",0.0564181327819817,0.709453952735828,19.87623,19.75055,19.73062,20.24574,20.17865,20.23128,20.00484,20.21062,20.07588,1.90480274713457,1.98409598660128e-47,"RNA only","RNA only (n = 966)",98.5314811666667,342.317018333333,20.058898,20.00248,1.99357501133611,2.53442849067902
"274","Fabp7","P55051",-0.112802886962889,0.403927749488665,19.47235,19.60221,19.42006,19.81981,19.88743,19.61969,19.61632,19.8779,19.9131,0.576167238769507,3.58792688433775e-06,"RNA only","RNA only (n = 966)",930.042663,1154.49768966667,19.641962,19.754765,2.9685028710061,3.06239306816179
"275","Fam91a1","Q3UVG3",0.022852897644043,0.837195783953715,12.66904,12.31345,12.24891,12.37708,12.36883,12.42495,12.48097,12.62491,12.62125,0.340453653224345,0.0241215708634155,"RNA only","RNA only (n = 966)",29.3065751666667,31.1368601666667,12.468978,12.446125,1.46696506875831,1.49327481629114
"276","Farsa","Q505J8",-0.100317811965942,0.270795616120091,15.19214,15.48684,15.15252,15.1609,15.21542,15.06449,15.0756,15.26631,15.2925,0.607347161455971,5.17747910799177e-05,"RNA only","RNA only (n = 966)",103.551394833333,124.712001166667,15.167272,15.26759,2.01515595319895,2.09590824810301
"277","Farsb","Q9WUA2",-0.17144250869751,0.369364547133926,15.92806,16.12327,15.20358,15.8914,15.83249,15.5708,15.62508,15.84346,15.85477,0.478924536054578,0.00119237003369455,"RNA only","RNA only (n = 966)",61.951698,78.4844313333333,15.68746,15.8589025,1.79205321421368,1.89478351589691
"278","Fasn","P12785",-0.101884651184083,0.272468873519636,19.92966,20.03859,19.77504,19.82647,19.93171,19.97897,20.02823,20.16165,20.14644,-0.757512926034134,5.06610395715168e-11,"RNA only","RNA only (n = 966)",232.879017,109.6891385,19.934358,20.0362425,2.36713035924466,2.04016362554142
"279","Fau","P62864",-0.0890604019165053,0.652835556823327,16.82364,16.93951,16.1243,16.71599,16.60432,16.26796,16.37062,16.72441,16.56683,0.495103307557125,0.0131708851362225,"RNA only","RNA only (n = 966)",395.29027,433.1951185,16.53126,16.62032,2.59691612439277,2.63668355409258
"280","Fbl","P22509",-0.0833359241485603,0.451810775565318,13.44424,13.47002,13.39754,13.67077,13.72994,13.65341,13.69087,13.7877,13.80544,0.694636498227265,0.000196990274250324,"RNA only","RNA only (n = 966)",89.542794,134.861048,13.590732,13.6740675,1.95203064153113,2.12988653023939
"281","Fbxo2","Q80UW2",-0.106178379058839,0.637061027729411,16.14301,16.18811,16.49632,16.86448,17.0081,16.63863,16.66996,16.78417,16.89983,-1.09126208425616,7.51124811433448e-07,"RNA only","RNA only (n = 966)",122.532825,44.3097623333333,16.585322,16.6915,2.08825244630655,1.64649942058908
"282","Fermt2","Q8CIB5",0.008260822296144,0.936191958448183,17.35242,17.33315,17.37653,17.48841,17.5109,17.49717,17.36222,17.69629,17.68934,-0.471139628507868,0.000306459524209093,"RNA only","RNA only (n = 966)",162.1800455,98.613978,17.482164,17.4739025,2.20999741792474,1.99393847820706
"283","Fh","P14408",-0.084926891326905,0.308095079803742,16.58634,16.69751,16.50953,16.48996,16.61065,16.6888,16.56099,16.71277,16.86048,-0.973624109640762,2.98987950996451e-09,"RNA only","RNA only (n = 966)",113.7541205,51.1416423333333,16.59748,16.6824075,2.05596713700389,1.70877467059785
"284","Fip1l1","Q5U317",-0.133917379379273,0.285191163459436,14.27372,14.52283,13.89936,14.35142,14.34818,14.19198,14.17086,14.37007,14.36304,0.551650505256838,0.00230292810743206,"RNA only","RNA only (n = 966)",43.18554,56.9638556666667,14.21731,14.3512275,1.63533835446645,1.75559937736486
"285","Fkbp10","Q61576",-0.0195231437683105,0.895158246491568,15.91254,16.00057,15.94743,16.08759,16.05259,16.12434,16.03843,16.47551,16.42443,-0.32738920905661,0.0341255500796099,"RNA only","RNA only (n = 966)",99.1463863333333,64.1543558333333,16.109482,16.129005,1.99627688975571,1.80722614863237
"286","Fkbp1a","Q62658",-0.0379656314849868,0.856999959860349,16.50167,16.7196,16.06806,16.57325,16.38038,15.91013,15.94711,16.27,16.16326,0.447969878933706,0.000158774326460481,"RNA only","RNA only (n = 966)",699.752316,831.826002666667,16.264622,16.3025875,2.8449443445435,2.92003249217479
"287","Fkbp2","P45878",0.0178332328796387,0.863907807988357,16.38702,16.29516,15.93919,16.2151,16.13659,16.09988,16.00985,16.2506,16.2005,0.432597432296241,0.0257091457005368,"RNA only","RNA only (n = 966)",185.180236833333,202.812969666667,16.178358,16.160525,2.2675946351957,2.3070957242045
"288","Fkbp4","Q9QVC8",-0.0823072433471665,0.415572591499381,16.8224,16.85282,16.48619,16.70469,16.83504,16.68716,16.65858,16.92822,16.88572,0.797803663376778,5.57352161582547e-10,"RNA only","RNA only (n = 966)",110.017795666667,160.943877833333,16.725732,16.80804,2.04146293911044,2.20667446114733
"289","Fkbp4","P30416",-0.0823072433471665,0.415572591499381,16.8224,16.85282,16.48619,16.70469,16.83504,16.68716,16.65858,16.92822,16.88572,0.797803663376778,5.57352161582547e-10,"RNA only","RNA only (n = 966)",110.017795666667,160.943877833333,16.725732,16.80804,2.04146293911044,2.20667446114733
"290","Fkbp8","Q3B7U9",-0.0823744297027602,0.620668285928652,16.25897,16.32425,15.71845,16.36724,16.2537,15.94907,15.95839,16.31886,16.28323,0.5313358420475,4.95635569823975e-05,"RNA only","RNA only (n = 966)",267.758762666667,317.170489333333,16.122518,16.2048925,2.42774369244697,2.50129277222719
"291","Flii","Q9JJ28",-0.111260700225831,0.607092313791219,15.81383,16.05316,15.06953,15.65402,15.53041,15.29996,15.31646,15.65083,15.53555,0.540161777143416,0.000406306492789146,"RNA only","RNA only (n = 966)",44.7111151666667,54.4609745,15.497634,15.608895,1.65041550200156,1.73608540814214
